Year,ID,Player,POS,HT,WT,High School,City,State,Rating,National_Rank,Position_Rank,State_Rank,Team
2008,24328,Hubie Graham, TE ,6-4,225,West Scranton,Scranton,PA,0.9020,251,13,12,illinois
2008,5004,Brandon Boykin, CB ,5-10,162,Fayette County,Fayetteville,GA,0.9020,252,21,21,georgia
2008,7911,John Goodman, WR ,6-4,192,Bishop Dwenger,Fort Wayne,IN,0.9020,253,35,3,notre dame
2008,10913,Chris Jordan, ILB ,6-3,240,Brentwood Academy,Brentwood,TN,0.9020,254,11,3,alabama
2008,4823,Frankie Hammond Jr., WR ,5-11,178,Hallandale,Hallandale,FL,0.9014,255,36,36,florida
2008,24358,Milton Knox, RB ,5-8,195,Birmingham,Van Nuys,CA,0.9013,256,26,31,ucla
2008,4803,Jeff Demps, RB ,5-8,188,South Lake,Groveland,FL,0.9012,257,27,37,florida
2008,21489,David King, SDE ,6-5,273,Strake Jesuit,Houston,TX,0.9010,258,15,35,oklahoma
2008,10775,Damion Square, SDE ,6-3,285,Yates,Houston,TX,0.9007,259,16,36,alabama
2008,24420,Markelle Martin, S ,6-1,180,Rider,Wichita Falls,TX,0.9005,260,20,37,oklahoma state
2008,4755,Matt Scott, DUAL ,6-3,195,Centennial,Corona,CA,0.9000,261,3,32,arizona
2008,14122,Jarius Wright, WR ,5-10,180,Warren,Warren,AR,0.8995,262,37,4,arkansas
2008,8762,Jacory Harris, PRO ,6-4,169,Northwestern,Miami,FL,0.8995,263,12,38,miami
2008,13952,Robert Quinn, WDE ,6-4,245,Fort Dorchester,North Charleston,SC,0.8993,264,7,6,north carolina
2008,10811,John Michael Boswell, OT ,6-6,290,Tuscaloosa County,Northport,AL,0.8993,265,26,14,alabama
2008,8254,Antonio Jeremiah, DT ,6-5,300,Hilliard Darby,Hilliard,OH,0.8991,266,17,14,michigan state
2008,24346,Antwon Moutra, WR ,5-10,185,Culver City,Culver City,CA,0.8986,267,38,33,ucla
2008,24384,British Footman, RB ,6-1,185,Amos P. Godby,Tallahassee,FL,0.8984,268,28,39,NULL
2008,6099,Vince Williams, ILB ,6-1,210,Ridge Community,Davenport,FL,0.8981,269,12,40,florida state
2008,24315,Dan Hoch, OT ,6-7,310,Harlan Community,Harlan,IA,0.8981,270,27,1,missouri
2008,7866,Robert Blanton, CB ,6-1,177,Butler,Matthews,NC,0.8979,271,22,7,notre dame
2008,55694,Anthony Dye, CB ,5-11,179,Santiago,Corona,CA,0.8979,272,23,34,ucla
2008,24355,Spencer Ladner, TE ,6-6,230,The Pembroke Hill School,Kansas City,MO,0.8978,273,14,3,california
2008,24361,Cordale Scott, WR ,6-3,200,Glenville,Cleveland,OH,0.8976,274,39,15,illinois
2008,24344,Tyler Rigsbee, OT ,6-5,250,Pleasant Valley,Chico,CA,0.8972,275,28,35,california
2008,55340,Keanon Cooper, S ,6-0,190,Skyline,Dallas,TX,0.8969,276,21,38,minnesota
2008,24314,Marcus Sales, WR ,6-2,185,Christian Brothers Academy,Albany,NY,0.8963,277,40,2,syracuse
2008,5515,Marquan Jones, WR ,6-0,175,Blythewood,Columbia,SC,0.8962,278,41,7,clemson
2008,5257,Tommy Dorman, DUAL ,6-3,205,Birdville,North Richland Hills,TX,0.8959,279,4,39,texas am
2008,14581,Darron Thomas, DUAL ,6-4,195,Aldine,Houston,TX,0.8958,280,5,40,oregon
2008,10891,Robby Green, CB ,6-0,181,John Curtis,New Orleans,LA,0.8958,281,24,8,alabama
2008,14279,Templeton Hardy, OG ,6-4,305,North Panola,Sardis,MS,0.8958,282,11,5,mississippi state
2008,6919,Chaz Sutton, WDE ,6-3,230,Jenkins,Fork Union,VA,0.8955,283,8,22,south carolina
2008,6055,Nick Moody, S ,6-1,215,Roman Catholic,Wyncote,PA,0.8955,284,22,13,florida state
2008,5851,Nelson Rosario, WR ,6-5,205,El Camino,Oceanside,CA,0.8947,285,42,36,ucla
2008,16225,Elliott Mealer, OG ,6-6,280,Wauseon,Wauseon,OH,0.8945,286,12,16,michigan
2008,15494,Jeremy Lewis, OG ,6-3,271,Palm Beach Lakes,West Palm Beach,FL,0.8944,287,13,41,miami
2008,24421,Ray Polk, RB ,6-0,195,Brophy College Preparatory,Phoenix,AZ,0.8944,288,29,5,colorado
2008,5802,Johnathan Franklin, RB ,5-10,198,Dorsey,Los Angeles,CA,0.8943,289,30,37,ucla
2008,7933,Brandon Newman, DT ,6-1,300,Pleasure Ridge Park,Louisville,KY,0.8943,290,18,3,notre dame
2008,22479,Tyler Edwards, TE ,6-3,222,Ouachita Parish,Monroe,LA,0.8942,291,15,9,lsu
2008,24396,James Hanna, TE ,6-5,220,Flower Mound,Flower Mound,TX,0.8942,292,16,41,oklahoma
2008,15797,Robert Griffin III, DUAL ,6-2,220,Copperas Cove,Copperas Cove,TX,0.8941,293,6,42,baylor
2008,24416,Ryan Deehan, TE ,6-5,228,Poway,Poway,CA,0.8941,294,17,38,colorado
2008,12760,Rod Wilks, S ,6-0,214,Smyrna,Smyrna,TN,0.8941,295,23,4,tennessee
2008,56583,Okechuckwu Okoroha, S ,6-0,183,Eleanor Roosevelt,Greenbelt,MD,0.8940,296,24,6,boston college
2008,24389,Destin Hood, WR ,6-3,190,St. Paul's Episcopal,Mobile,AL,0.8940,297,43,15,alabama
2008,16221,Ricky Barnum, OT ,6-2,246,Lake Gibson,Lakeland,FL,0.8938,298,29,42,michigan
2008,56408,Allen Carroll, OG ,6-4,286,McClymonds,Oakland,CA,0.8938,299,14,39,washington
2008,14105,Jerico Nelson, OLB ,5-10,211,Destrehan,Destrehan,LA,0.8938,300,24,10,arkansas
2008,5351,Andrew Wolridge, SDE ,6-1,275,Lexington,Lexington,TX,0.8938,301,17,43,texas am
2008,18933,Lamar Harris, S ,6-2,180,Gilmer,Gilmer,TX,0.8938,302,25,44,oklahoma
2008,10896,Dont'a Hightower, OLB ,6-4,260,Marshall County,Lewisburg,TN,0.8938,303,25,5,alabama
2008,14492,Onterio McCalebb, APB ,5-10,175,Fort Meade ,Fort Meade,FL,0.8938,304,3,43,auburn
2008,54802,Onterrio McCalebb, APB ,5-10,154,Fort Meade ,Fort Meade,FL,0.8938,305,4,44,auburn
2008,24386,Brandon Green, WR ,6-0,170,Robeson,Chicago,IL,0.8938,306,44,6,minnesota
2008,4645,Ryan Roberson, FB ,5-10,210,Brenham,Brenham,TX,0.8937,307,2,45,texas
2008,24410,Sedrick Johnson, WR ,6-4,200,Arp,Arp,TX,0.8936,308,45,46,iowa state
2008,24409,Greg Shaw, OT ,6-5,267,Monsignor Pace,Opa Locka,FL,0.8934,309,30,45,lsu
2008,24306,Sean Renfree, PRO ,6-3,205,Notre Dame Preparatory,Scottsdale,AZ,0.8933,310,13,6,duke
2008,6052,Moses McCray, DT ,6-2,280,Hillsborough,Tampa,FL,0.8933,311,19,46,florida state
2008,24367,Zach Schlink, OG ,6-4,295,Centennial,Peoria,AZ,0.8929,312,15,7,arizona state
2008,19077,Bruce Taylor, ILB ,6-2,235,Myrtle Beach ,Myrtle Beach,SC,0.8927,313,13,8,virginia tech
2008,19047,D.J. Coles, WR ,6-3,210,Goochland,Goochland,VA,0.8926,314,46,10,virginia tech
2008,24316,Kyle Prater, OLB ,6-2,215,Tivy,Kerrville,TX,0.8925,315,26,47,lsu
2008,6013,Everett Dawkins, DT ,6-3,281,Byrnes,Duncan,SC,0.8922,316,20,9,florida state
2008,6090,Jermaine Thomas, RB ,5-11,190,First Coast,Jacksonville,FL,0.8920,317,31,47,florida state
2008,4643,Kheeston Randall, DT ,6-5,267,Monsignor Kelly Catholic,Beaumont,TX,0.8917,318,21,48,texas
2008,11639,Will Compton, ATH ,6-2,214,North Co. Sr.,Bonne Terre,MO,0.8917,319,17,4,nebraska
2008,5499,Dalton Freeman, OG ,6-4,260,Pelion,Pelion,SC,0.8917,320,16,10,clemson
2008,5989,Omoregie Uzzi, OG ,6-4,298,Chamblee Charter,Atlanta,GA,0.8917,321,17,23,georgia tech
2008,4856,Earl Okine, SDE ,6-7,290,Gainesville,Gainesville,FL,0.8917,322,18,48,florida
2008,5604,A.J. Jenkins, WR ,6-1,170,Terry Parker,Jacksonville,FL,0.8916,323,47,49,illinois
2008,5431,Matt Stankiewitch, OG ,6-3,293,Blue Mountain,Schuylkill Haven,PA,0.8912,324,18,14,penn state
2008,10701,Brandon Lewis, SDE ,6-3,275,Pleasant Grove ,Pleasant Grove,AL,0.8906,325,19,16,alabama
2008,55533,Masengo Kabongo, DT ,6-3,279,Fairfield College Preparatory,Fairfield,CT,0.8906,326,22,2,maryland
2008,54755,Xavier Avery, ATH ,5-11,185,Cedar Grove,Ellenwood,GA,0.8906,327,18,24,georgia
2008,7921,Kapron Lewis-Moore, SDE ,6-4,225,Weatherford,Weatherford,TX,0.8906,328,20,49,notre dame
2008,5131,Curt Phillips, PRO ,6-3,212,Sullivan South,Nashville,TN,0.8906,329,14,6,wisconsin
2008,54785,Cameron Henderson, WDE ,6-5,240,Shades Valley,Birmingham,AL,0.8906,330,9,17,auburn
2008,11738,Josh Williams, WDE ,6-5,220,Ryan,Denton,TX,0.8906,331,10,50,nebraska
2008,5451,Mark Wedderburn, TE ,6-5,235,Cardinal O'Hara,Springfield,PA,0.8901,332,18,15,penn state
2008,24333,Senio Kelemete, OT ,6-5,265,Evergreen,Burien,WA,0.8898,333,31,4,washington
2008,15727,Nick Cody, OT ,6-5,289,Hockinson,Brush Prairie,WA,0.8898,334,32,5,oregon
2008,24408,Chris Owusu, WR ,6-1,177,Oaks Christian,Thousand Oaks,CA,0.8895,335,48,40,stanford
2008,24417,Mike Goodman, OT ,6-5,270,Columbus,Miami,FL,0.8895,336,33,50,boston college
2008,24337,Keith Wells, WDE ,6-5,215,Gainesville,Gainesville,GA,0.8890,337,11,25,ohio state
2008,24371,Craig Noble, DT ,6-3,285,Taft ,Woodland Hills,CA,0.8889,338,23,41,washington
2008,12907,Sam Maresh, ILB ,6-2,240,Champlin Park Senior,Council Bluffs,IA,0.8887,339,14,3,minnesota
2008,24297,Dewitt  Stuckey, OLB ,6-0,212,Lincoln,Stockton,CA,0.8885,340,27,42,oregon
2008,4640,Luke Poehlmann, OT ,6-6,260,Brenham,Brenham,TX,0.8882,341,34,51,texas
2008,24312,Delano Howell, APB ,6-0,180,Hart,Newhall,CA,0.8877,342,5,43,stanford
2008,24438,Taylor Cook, PRO ,6-7,210,Rice,Rice,TX,0.8877,343,15,52,miami
2008,5819,Jerry Johnson, WR ,6-3,190,Venice,Venice,CA,0.8876,344,49,44,ucla
2008,55685,David Whitmore, CB ,6-2,190,Memorial,Port Arthur,TX,0.8875,345,25,53,nebraska
2008,14378,Harrison Jeffers, RB ,5-7,208,Eisenhower,Lawton,OK,0.8875,346,32,4,texas tech
2008,55521,Cameron Chism, CB ,6-1,175,Bishop McNamara,District Heights,MD,0.8875,347,26,7,maryland
2008,8443,Malik Jackson, DT ,6-5,265,Birmingham,Van Nuys,CA,0.8875,348,24,45,usc
2008,54762,DeRon Furr, ATH ,6-3,212,Carver,Columbus,GA,0.8875,349,19,26,auburn
2008,55271,Scott Vallone, DT ,6-3,255,St Anthonys,Melville,NY,0.8875,350,25,3,rutgers
2008,16179,Kenny Demens, ILB ,6-1,224,Detroit Country Day,Franklin,MI,0.8875,351,15,8,michigan
2008,24376,Tarik  Rollins, OLB ,6-2,190,Chaminade-Madonna Prep,Hollywood,FL,0.8872,352,28,51,clemson
2008,5405,D'Anton Lynn, S ,6-1,180,Celina,Celina,TX,0.8870,353,26,54,penn state
2008,5723,Curtis McNeal, RB ,5-6,180,Venice,Los Angeles,CA,0.8863,354,33,46,usc
2008,24375,Harry Adams, WR ,6-0,175,Dillard,Fort Lauderdale,FL,0.8863,355,50,52,auburn
2008,24222,David Grant, OT ,6-6,278,Killeen,Killeen,TX,0.8861,356,35,55,nebraska
2008,55745,Maurice Simmons, OLB ,6-2,203,Compton Dominguez,Compton,CA,0.8860,357,29,47,usc
2008,24324,Jermaine Kearse, WR ,6-0,170,Lakes,Lakewood,WA,0.8853,358,51,6,washington
2008,24412,Marc Anthony, CB ,6-0,182,Chandler,Chandler,AZ,0.8853,359,27,8,california
2008,24369,David DeCastro, OC ,6-5,285,Bellevue,Bellevue,WA,0.8847,360,5,7,stanford
2008,10700,Robert Lester, S ,6-2,210,Foley ,Foley,AL,0.8844,361,27,18,alabama
2008,54875,Matt Hall, OT ,6-10,320,Russellville,Russellville,AR,0.8844,362,36,5,arkansas
2008,10893,Glenn Harbin, WDE ,6-5,260,McGill Toolen,Mobile,AL,0.8844,363,12,19,alabama
2008,8481,Marlon Walls, OLB ,6-2,225,Olive Branch,Chatham,VA,0.8844,364,30,6,tennessee
2008,56413,Reggie Ellis, DT ,6-2,278,Dunbar,Washington,DC,0.8844,365,26,1,illinois
2008,55864,Bo Tillman, OT ,6-6,285,Franklin,Meadville,MS,0.8844,366,37,7,southern mississippi
2008,11556,Kevin Reddick, OLB ,6-2,208,New Bern,Chatham,VA,0.8843,367,31,8,north carolina
2008,16140,Martavious Odoms, WR ,5-8,164,Pahokee,Pahokee,FL,0.8843,368,52,53,michigan
2008,6046,Ja'Baris Little, TE ,6-4,230,Lincoln,Tallahassee,FL,0.8827,369,19,54,florida state
2008,55996,Jamaar Jarrett, SDE ,6-6,238,Mission Hills,San Marcos,CA,0.8826,370,21,48,arizona state
2008,54768,Reggie Hunt, APB ,5-10,180,Daphne,Daphne,AL,0.8826,371,6,20,auburn
2008,56476,Martin Ward, RB ,5-10,182,Mount Zion,Jonesboro,GA,0.8826,372,34,27,marshall
2008,13831,John Wienke, PRO ,6-5,220,Tuscola,Tuscola,IL,0.8826,373,16,7,iowa
2008,55734,Drew McAllister, S ,6-2,195,Monte Vista,Danville,CA,0.8826,374,28,49,usc
2008,55313,Malcolm Munroe, OLB ,6-3,195,Coral Reef,Miami,FL,0.8826,375,32,55,georgia tech
2008,6871,Shaq Wilson, ILB ,5-11,229,First Coast,Jacksonville,FL,0.8826,376,16,56,south carolina
2008,8469,Tauren Poole, RB ,5-11,213,Stephens County,Toccoa,GA,0.8826,377,35,28,tennessee
2008,56713,Tony Gillespie, DT ,6-1,298,Jenks,Jenks,OK,0.8826,378,27,5,kansas state
2008,16145,Michael Cox, RB ,6-1,203,Avon Old Farms,Avon,CT,0.8822,379,36,3,michigan
2008,6010,Avis Commack, WR ,6-4,182,First Coast,Jacksonville,FL,0.8822,380,53,57,florida state
2008,24372,Tanner Hawkinson, TE ,6-6,230,Mcpherson,Mcpherson,KS,0.8822,381,20,3,kansas
2008,24329,Wes Kemp, WR ,6-4,226,DeSmet,Saint Louis,MO,0.8819,382,54,5,missouri
2008,24353,Covaughn Deboskie, APB ,6-0,186,Hamilton,Chandler,AZ,0.8813,383,7,9,california
2008,16142,Roy Roundtree, WR ,6-1,154,Trotwood-Madison,Dayton,OH,0.8813,384,55,17,michigan
2008,23391,Dyrell Roberts, ATH ,6-2,190,Smithfield,Smithfield,VA,0.8813,385,20,11,virginia tech
2008,56879,Victor Johnson, S ,6-0,170,Waco,Waco,TX,0.8813,386,29,56,oklahoma state
2008,54851,Clay Spencer, OG ,6-5,285,Parkview Baptist School,Baton Rouge,LA,0.8813,387,19,11,lsu
2008,55198,Travis Arnold, S ,5-10,184,Madison County,Madison,FL,0.8813,388,30,58,florida state
2008,11567,Ebele Okakpu, OLB ,6-1,201,Roswell,Roswell,GA,0.8807,389,33,29,north carolina
2008,5419,DeOn'tae Pannell, OG ,6-5,317,Wylie E. Groves,Franklin,MI,0.8804,390,20,9,penn state
2008,5287,Tony Jerod-Eddie, DT ,6-5,300,DeSoto,DeSoto,TX,0.8803,391,28,57,texas am
2008,24345,Alfred Dupree, OLB ,6-2,209,Skyline,Dallas,TX,0.8801,392,34,58,oklahoma state
2008,24373,Trevor Guyton, DT ,6-3,270,Redmond,Redmond,WA,0.8801,393,29,8,california
2008,56824,Lorenzo Williams, S ,6-2,190,Westover,Fayetteville,NC,0.8795,394,31,9,virginia tech
2008,31453,Chase Thomas, OLB ,6-4,210,Walton,Marietta,GA,0.8795,395,35,30,stanford
2008,11652,Sean Fisher, OLB ,6-5,225,Millard North,Omaha,NE,0.8795,396,36,3,nebraska
2008,31758,D.C. Jefferson, PRO ,6-6,230,Winter Haven,Winter Haven,FL,0.8795,397,17,59,rutgers
2008,7977,Hafis Williams, DT ,6-3,285,Elizabeth,Elizabeth,NJ,0.8795,398,30,7,notre dame
2008,5084,Bacarri Rambo, S ,6-0,211,Seminole County,Donalsonville,GA,0.8795,399,32,31,georgia
2008,54914,Kenji Jackson, S ,5-10,190,Mansfield,Mansfield,TX,0.8795,400,33,59,missouri
2008,19056,Nick Becton, OT ,6-6,290,New Hanover,Wilmington,NC,0.8795,401,38,10,virginia tech
2008,7910,Mike Golic Jr., OC ,6-5,260,Northwest Catholic,West Hartford,CT,0.8795,402,6,4,notre dame
2008,55112,LaRon Byrd, WR ,6-4,205,Hahnville,Boutte,LA,0.8795,403,56,12,miami
2008,54881,Cruz Williams, WR ,6-4,206,Pulaski Academy,Little Rock,AR,0.8795,404,57,6,arkansas
2008,55052,Ivan Matchett, RB ,5-10,206,St. Paul's Episcopal,Mobile,AL,0.8795,405,37,21,alabama
2008,56990,Riley Dodge, ATH ,6-0,183,Southlake Carroll,Southlake,TX,0.8795,406,21,60,north texas
2008,7938,David Posluszny, ILB ,6-0,206,Hopewell ,Aliquippa,PA,0.8795,407,17,16,notre dame
2008,54799,Marcus Jemison, ATH ,6-2,190,McAdory,McCalla,AL,0.8795,408,22,22,auburn
2008,11699,Collins Okafor, RB ,6-1,210,Westside,Omaha,NE,0.8795,409,38,4,nebraska
2008,19078,Dwight Tucker, DT ,6-2,280,Oviedo,Oviedo,FL,0.8795,410,31,60,virginia tech
2008,24318,Sausan Shakerin, FB ,6-3,210,Alta,Sandy,UT,0.8795,411,3,3,utah
2008,24326,Jacquizz Rodgers, APB ,5-6,180,Lamar Consolidated,Rosenberg,TX,0.8794,412,8,61,oregon state
2008,24407,Taylor Hill, OLB ,6-2,205,Cardinal Mooney,Youngstown,OH,0.8791,413,37,18,michigan
2008,5203,Peter Konz, OC ,6-6,285,Neenah,Neenah,WI,0.8781,414,7,2,wisconsin
2008,55320,Sterling Lucas, ILB ,6-2,220,Orangeburg-Wilkinson,Orangeburg,SC,0.8778,415,18,11,north carolina state
2008,55613,Kevan Walker, WR ,6-1,186,Arcadia,Arcadia,CA,0.8778,416,58,50,oregon state
2008,5608,Mikel LeShoure, RB ,6-0,230,Unknown,Nashville,TN,0.8778,417,39,7,illinois
2008,56483,Vince Taylor, WR ,6-3,215,Eastside Catholic,Bellevue,WA,0.8778,418,59,9,washington
2008,55174,Zander Fabbri, ILB ,6-1,245,Centennial,Bakersfield,CA,0.8778,419,19,51,arizona
2008,55535,Vaughn Carraway, WR ,6-2,168,Muhlenberg,Reading,PA,0.8778,420,60,17,temple
2008,54810,Freddie Smooth, OT ,6-5,300,Desire Street Academy,Baton Rouge,LA,0.8778,421,39,13,auburn
2008,56073,Geordon Hanohano, DT ,6-1,270,St. Louis,Honolulu,HI,0.8778,422,32,2,hawaii
2008,55398,Ryan Dannewitz, OT ,6-7,276,San Jacinto,San Jacinto,CA,0.8778,423,40,52,colorado
2008,56228,DeVonte Christopher, ATH ,6-1,180,Canyon Springs,North Las Vegas,NV,0.8778,424,23,2,utah
2008,55317,Chris Little, OLB ,6-3,210,Castlemont,Oakland,CA,0.8778,425,38,53,california
2008,8290,Ethan Ruhland, OG ,6-4,262,Lake Orion Community,Lake Orion,MI,0.8778,426,21,10,michigan state
2008,56758,Erik Kuraczea, OG ,6-3,300,Ansonia,Ansonia,CT,0.8778,427,22,5,uconn
2008,31445,Zaviar Gooden, S ,6-2,195,Pflugerville,Pflugerville,TX,0.8778,428,34,62,missouri
2008,55397,Justin Feagin, ATH ,6-0,190,American Heritage B/D,Delray Beach,FL,0.8778,429,24,61,michigan
2008,55352,Charles Satchell, WR ,6-2,188,Milpitas,Milpitas,CA,0.8778,430,61,54,california
2008,55829,Darrius Terry, CB ,6-0,190,Lufkin,Lufkin,TX,0.8778,431,28,63,louisiana tech
2008,14373,Deveric Gallington, OG ,6-3,328,Richland,North Richland Hills,TX,0.8778,432,23,64,texas tech
2008,31664,Matt Furstenburg, TE ,6-4,220,Hun School ,Princeton,NJ,0.8778,433,21,8,maryland
2008,24383,Kaleb Ramsey, SDE ,6-4,260,Laurel Highlands,Uniontown,PA,0.8769,434,22,18,boston college
2008,24382,Kurt Wermers, OG ,6-3,278,Crown Point,Crown Point,IN,0.8769,435,24,4,michigan
2008,56741,Jimmy Bennett, OT ,6-8,270,West Potomac,Alexandria,VA,0.8764,436,41,12,uconn
2008,55622,Fred Craig, OLB ,6-2,210,St. Xavier,Cincinnati,OH,0.8764,437,39,19,stanford
2008,19080,Michael Via, OG ,6-7,280,Northeast Guilford,Mcleansville,NC,0.8764,438,25,11,virginia tech
2008,55612,Charles Burrell, S ,6-0,204,Southeastern,Detroit,MI,0.8764,439,35,11,michigan state
2008,55147,Darius Ashley, APB ,5-8,185,St. Xavier,Cincinnati,OH,0.8764,440,9,20,louisville
2008,55849,Jacoby Thomas, ILB ,6-1,220,Murphy,Mobile,AL,0.8764,441,20,23,troy
2008,5992,Richard Watson, RB ,6-1,227,Florida A&M University Developmental Research Scho,Tallahassee,FL,0.8764,442,40,62,georgia tech
2008,55223,Mike Cruz, TE ,6-4,255,Bishop Mc Cort,Johnstown,PA,0.8764,443,22,19,pittsburgh
2008,4677,Keola Antolin, RB ,5-8,195,Bishop Gorman,Las Vegas,NV,0.8764,444,41,3,arizona
2008,55149,Matt Daniels, S ,6-1,183,Fayette County,Fayetteville,GA,0.8764,445,36,32,duke
2008,55288,Dominic Galas, OG ,6-1,266,Central Catholic,Modesto,CA,0.8764,446,26,55,california
2008,54850,Thomas Parsons, OT ,6-6,270,Smithson Valley,Spring Branch,TX,0.8764,447,42,65,lsu
2008,11723,Kody Spano, DUAL ,6-2,202,Stephenville,Stephenville,TX,0.8764,448,7,66,nebraska
2008,14327,Micanor Regis, DT ,6-3,300,Pahokee,Pahokee,FL,0.8764,449,33,63,miami
2008,55344,Jewhan Edwards, DT ,6-1,338,Roman Catholic,Philadelphia,PA,0.8764,450,34,20,minnesota
2008,11565,Todd Harrelson, WR ,6-0,181,Oscar Smith,Chesapeake,VA,0.8764,451,62,13,north carolina
2008,55460,Kevin Whaley, APB ,5-9,166,Salem,Virginia Beach,VA,0.8764,452,10,14,minnesota
2008,56943,Daymond Patterson, WR ,5-8,165,North Mesquite,Mesquite,TX,0.8764,453,63,67,kansas
2008,54845,Makiri Pugh, S ,5-10,194,Independence,Charlotte,NC,0.8764,454,37,12,georgia
2008,55306,Marty Everett, DT ,6-4,300,South Sumter,Bushnell,FL,0.8764,455,35,64,north carolina state
2008,54951,Casey Kelly, PRO ,6-2,191,Sarasota,Sarasota,FL,0.8764,456,18,65,tennessee
2008,55148,Keith Baker, ILB ,6-2,207,Scotch Plains Fanwood,Scotch Plains,NJ,0.8764,457,21,9,louisville
2008,4920,Ausar Walcott, ILB ,6-4,230,Hackensack,Hackensack,NJ,0.8764,458,22,10,virginia
2008,55628,Jonathan Martin, OT ,6-6,271,Harvard Westlake,Studio City,CA,0.8764,459,43,56,stanford
2008,55993,Patrick Jamison, OT ,6-3,278,Hamilton,Chandler,AZ,0.8764,460,44,10,arizona state
2008,5349,K.J. Williams, SDE ,6-3,262,Norman North,Norman,OK,0.8764,461,23,6,texas am
2008,11560,Jonathan Cooper, OG ,6-3,287,Hoggard,Wilmington,NC,0.8764,462,27,13,north carolina
2008,5338,Brian Thomas, OG ,6-3,303,Pearland,Brownsville,TX,0.8738,463,28,68,texas am
2008,14582,LaMike James, RB ,5-9,180,Liberty-Eylau,Texarkana,TX,0.8736,464,42,69,oregon
2008,5369,Jack Crawford, SDE ,6-5,256,St Augustine Preparatory School,Richland,NJ,0.8733,465,24,11,penn state
2008,56143,Michael Ball, RB ,5-9,201,Desert Pines,Las Vegas,NV,0.8733,466,43,4,nevada
2008,54945,Preston Bailey, OT ,6-5,315,Montgomery Bell Academy,Nashville,TN,0.8733,467,45,8,tennessee
2008,55361,Beau Sweeney, PRO ,6-1,197,Clovis West,Fresno,CA,0.8733,468,19,57,california
2008,54846,Cordian Hagans, OT ,6-5,300,Northview,Duluth,GA,0.8733,469,46,33,lsu
2008,54862,LeRoy Chevalier, OG ,6-6,325,Yates,Houston,TX,0.8733,470,29,70,texas am
2008,6012,Andrew Datko, OT ,6-5,280,St. Thomas Aquinas,Fort Lauderdale,FL,0.8733,471,47,66,florida state
2008,55258,Eric LeGrand, ILB ,6-3,263,Colonia,Colonia,NJ,0.8733,472,23,12,rutgers
2008,55338,Steven Sylvester, ILB ,6-2,211,Union Grove,McDonough,GA,0.8733,473,24,34,georgia tech
2008,55056,Jermaine Preyear, RB ,5-11,205,WP Davidson,Mobile,AL,0.8733,474,44,24,alabama
2008,12560,Darrell Simmons, S ,6-1,200,Banneker,Atlanta,GA,0.8733,475,38,35,south carolina
2008,55329,Andrew Wallace, OT ,6-6,258,Renaissance Olympic,Charlotte,NC,0.8733,476,48,14,north carolina state
2008,8198,Johnny Adams, CB ,5-11,170,Buchtel,Akron,OH,0.8733,477,29,21,michigan state
2008,55280,Rashad White, APB ,5-11,164,Teaneck Sr,Teaneck,NJ,0.8733,478,11,13,rutgers
2008,19072,Antoine Hopkins, SDE ,6-1,290,Highland Springs,Highland Springs,VA,0.8733,479,25,15,virginia tech
2008,55428,Spencer Reeves, OLB ,6-1,193,Skyline,Dallas,TX,0.8733,480,40,71,minnesota
2008,55321,Dwayne Maddox, ILB ,6-1,222,Crest,Shelby,NC,0.8733,481,25,15,north carolina state
2008,55325,Anthony Miller, TE ,6-3,250,Archbishop Mitty,San Jose,CA,0.8733,482,23,58,california
2008,55287,T.J. Barnes, OT ,6-5,320,Enterprise,Enterprise,AL,0.8733,483,49,25,georgia tech
2008,5631,Tyler Sands, OG ,6-5,305,Boyertown Area,Boyertown,PA,0.8733,484,30,21,illinois
2008,11641,Ben Cotton, TE ,6-6,217,Ames,Ames,IA,0.8733,485,24,2,nebraska
2008,11647,Alfonzo Dennard, CB ,5-10,185,Wilcox County,Rochelle,GA,0.8733,486,30,36,nebraska
2008,24356,Jarvis Smith, OLB ,6-2,205,Chavez,Houston,TX,0.8723,487,41,72,houston
2008,55114,Thearon Collier, WR ,5-9,163,Booker T. Washington,Miami,FL,0.8715,488,64,67,miami
2008,55803,Quentin Williams, TE ,6-3,235,Central Catholic,Pittsburgh,PA,0.8715,488,25,22,northwestern
2008,5808,Cory Harkey, TE ,6-4,240,Chino Hills,Chino Hills,CA,0.8715,490,26,59,ucla
2008,4702,Vaughn Dotsy, OG ,6-5,335,St. Bonaventure,Ventura,CA,0.8715,491,31,60,arizona
2008,55236,Tino Sunseri, PRO ,6-2,200,Central Catholic,Pittsburgh,PA,0.8715,492,20,23,pittsburgh
2008,24366,Andre Wadley, SDE ,6-2,250,Hernando,Hernando,MS,0.8713,493,26,8,auburn
2008,5301,Kyle Mangan, ILB ,6-2,225,Brenham,Brenham,TX,0.8702,494,26,73,texas am
2008,56420,Justin Glenn, CB ,5-10,185,Kamiak,Mukilteo,WA,0.8701,495,31,10,washington
2008,19887,Lanear Sampson, WR ,5-11,200,North Mesquite,Mesquite,TX,0.8701,496,65,74,baylor
2008,4894,Rodney McLeod, S ,5-10,185,DeMatha Catholic,Hyattsville,MD,0.8701,497,39,8,virginia
2008,54977,Devin Thomas, RB ,5-10,185,Madison,San Antonio,TX,0.8701,498,45,75,ole miss
2008,55990,Steven Figueroa, TE ,6-4,231,Desert Vista,Phoenix,AZ,0.8701,499,27,11,arizona state
