Year,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2021,Jack Driggers, K ,NULL,duke,null,ACC,NULL
2021,Gabe Garber, ATH ,NULL,kansas,kansas state,Big 12,Big 12
2021,Will Hart, P ,NULL,michigan,null,Big Ten,NULL
2021,Jay LaRosa, K ,NULL,ole miss,massachusetts,SEC,FBS Independents
2021,Aidan Livingston, LS ,NULL,boston college,null,ACC,NULL
2021,Kevin Macias, P ,NULL,arizona state,null,Pacific-12,NULL
2021,Blake Mazza, K ,NULL,washington state,smu,Pacific-12,American Athletic
2021,Oren Milstein, K ,NULL,vanderbilt,null,SEC,NULL
2021,Will Mobley, K ,NULL,temple,minnesota,American Athletic,Big Ten
2021,Jake Pagel, LS ,NULL,texas am,null,SEC,NULL
2021,Josh Plaster, P ,NULL,arizona state,oklahoma,Pacific-12,Big 12
2021,Will Ross, K ,NULL,south carolina,virginia tech,SEC,ACC
2021,Gabe Siemieniec, K ,NULL,louisiana tech,null,Conference USA,NULL
2021,Gerald Smith, ATH ,NULL,ball state,null,Mid-American,NULL
2021,Kyle Thompson, P ,NULL,kansas,null,Big 12,NULL
2021,Cristian Zendejas, K ,NULL,arizona state,null,Pacific-12,NULL
